[0.00s -> 6.28s]  How do the Norwich players feel at this point, Jerry? Excited, nervous?
[2823.00s -> 2828.44s]  two goals to one yellows yellows Chantler-Moray City crowd have enjoyed themselves in that first
[2828.44s -> 2835.32s]  half so so much the Canaries defending stoutly defending resolutely not taking any chances
[2835.32s -> 2839.96s]  really playing smartly in the first 20 minutes or so and then taking the lead
[2839.96s -> 2844.28s]  incredibly corner from Buendia Norwich's first of the game headed in by Kenny McLean one nil
[2844.28s -> 2847.96s]  and then Dreamland 11 minutes later a Norwich break two against one
[2847.96s -> 2853.56s]  Timo Pukki rolling the ball across and Todd Hanwell taps it two nil Norwich City were unexpectedly
[2853.56s -> 2857.88s]  in control of the game Manchester City had gone close a couple of times Sterling hit opposed
[2857.88s -> 2862.20s]  Aguero headed one over the bar but just at the end of that first half Aguero coming to life
[2862.20s -> 2867.72s]  heading in from close range 2-1 the half-time score well the Norwich players are about to come
[2867.72s -> 2873.88s]  back out onto the pitch and this could be a very very big 45 minutes for City they are beating the
[2873.88s -> 2880.12s]  champions by two goals to one let's hand back now to our commentary team Norwich City legend Jeremy
[2880.12s -> 2885.16s]  Goss and of course Chris Gorham. Norwich City have won the first half we'll say that with tongue in
[2885.16s -> 2889.00s]  cheek because a lot of people were joking when we said they won the second half against Liverpool
[2889.00s -> 2893.64s]  well they've taken the first half against Manchester City and there is something in that
[2893.64s -> 2898.52s]  Gossy because whatever happens from here a lot of fans before the game were saying look I just
[2898.52s -> 2902.04s]  don't want Norwich to be absolutely battered today I just want to even if they lose I want them to
[2902.04s -> 2905.08s]  have something to take from the game well they've already got that haven't they I mean they're in a
[2905.08s -> 2909.00s]  winning position they could go on and win this game but whatever happens from here they've given
[2909.00s -> 2912.12s]  the fans they've given themselves something to get the team into haven't they?
[2912.12s -> 2916.68s]  Exactly right and just like the Liverpool picture everyone thought that it was going to be a walk
[2916.68s -> 2920.76s]  over for Liverpool but it wasn't we came away from Anfield our heads held high
[2920.76s -> 2925.24s]  it was a respectable performance we competed incredibly well we won the second half and that
[2925.24s -> 2930.28s]  boosted the confidence going into the Newcastle fixture this likewise I think the team have done
[2930.28s -> 2935.48s]  incredibly well on their defensive duties and they've done incredibly well going forward to score
[2935.48s -> 2940.28s]  two goals the trick is and the question is can they maintain that for the next 45 minutes?
[2940.28s -> 2944.68s]  Second half has started Manchester City chasing an equalizer get us underway in their all-black
[2944.68s -> 2949.40s]  strip no changes made by either head coach or the coach of the team
[2950.28s -> 2954.12s]  head coach at half time and Norwich straight away winner a throw in their left back position as
[2954.12s -> 2958.60s]  Jamal Lewis plays the ball off Raheem Sterling Kenny McLean launches the ball away for Norwich
[2958.60s -> 2962.92s]  it bounces towards the halfway line and David Silva heads the ball back into his own half
[2962.92s -> 2967.16s]  well reminds you of the team lineups in a moment for those just switching on if you are just
[2967.16s -> 2972.36s]  switching on you might not believe this it's Norwich City 2 Manchester City 1 goals from
[2972.36s -> 2977.80s]  McLean and Campwell had Norwich 2-0 up Aguero hitting back right on the stroke of half time
[2977.96s -> 2981.64s]  that will have given Manchester City something to get their teeth into and here's Bernardo Silva
[2981.64s -> 2986.68s]  on the left-hand side looking for the edge of the box cut out by Amadou on his Cairo debut but it's
[2986.68s -> 2990.68s]  come back for Bernardo Silva on the left he's gone past Buendia he's got a crossing opportunity
[2990.68s -> 2995.32s]  and it comes headed away by Godfrey Kyle Walker with a little header though back to John Stones
[2996.04s -> 2999.80s]  the man said he looked for some joy on the right hand side with Sterling who hit the post in the
[2999.80s -> 3005.16s]  first half here's Raheem Sterling again on the right wing swap wings with Bernardo Silva late
[3005.16s -> 3009.24s]  in the first half and it's good effect because it was Bernardo Silva's cross that Aguero headed in
[3009.24s -> 3014.76s]  here's Ottomendi coming forward from Man City driven out to the left and Bernardo Silva Bernardo
[3014.76s -> 3018.60s]  Silva bearing down on the edge of the Norwich penalty area crossing from that left-hand side
[3018.60s -> 3023.00s]  Amadou's looping header away Rodri puts it back into the penalty area Amadou there again
[3023.00s -> 3028.92s]  Steeperman there to hook the ball away from Norwich City Kyle Walker gathers plays it to
[3028.92s -> 3033.00s]  Ottomendi on halfway everyone back behind the ball to Norwich already and we've only played 90
[3033.00s -> 3037.08s]  seconds of the second half here's Bernardo Silva playing the ball on here for Aguero to run onto
[3037.08s -> 3041.72s]  in the penalty area a sliding Amadou clearing the ball away and it's gone out of play from
[3041.72s -> 3047.80s]  Manchester City throw-in just down below us on their left Boos for Zinchenko who wasn't booked
[3047.80s -> 3053.32s]  in the first half despite some very obvious play acting after well I'm not going to say a clash
[3053.32s -> 3058.12s]  with Steeperman because it wasn't a clash here comes Stones rolling the ball to the right wing
[3058.20s -> 3065.64s]  gathered now by Sterling Kyle Walker joins the attack Walker plays it to Rodri here onto Zinchenko
[3065.64s -> 3070.28s]  35 yards or so out to Bernardo Silva on the left-hand side here's Aguero on the edge of the box
[3070.28s -> 3074.12s]  Buendia comes to life in the Norwich right back position here he's got through so much hard work
[3074.12s -> 3077.88s]  in this game already and tries to win a throw in there for his team but the ball just won't go out
[3077.88s -> 3083.16s]  of play Sam Byron then hacks it away headed inside by Zinchenko Norwich are capped on the edge of
[3083.16s -> 3087.64s]  their own penalty area here McLean does really well to get them out of trouble finding Jamal
[3087.64s -> 3092.76s]  Lewis on the left-hand side Lewis holds on to the ball then tries to squeeze it forward to
[3092.76s -> 3096.84s]  Campwell but it's going to take it and Rikishan falls kindly for Rodri Manchester City as you
[3096.84s -> 3101.56s]  would expect 2-1 down dominating the possession Zinchenko looking again for Bernardo Silva on
[3101.56s -> 3106.12s]  this left-hand side Bernardo Silva towards the corner of the penalty area everyone's still back
[3106.12s -> 3113.24s]  for Norwich here's Zinchenko again to Bernardo Silva back it comes to David Silva now and David
[3113.24s -> 3117.08s]  Silva played that one almost behind Zinchenko but the Ukrainian catches up with the ball
[3117.08s -> 3120.84s]  he'll be booed every time he touches it for the foreseeable future by the Norwich fans who
[3120.84s -> 3124.84s]  weren't impressed with his antics in the first half now John Stones comes forward with the ball
[3124.84s -> 3129.56s]  his feet for Manchester City feeds Sterling on the right-hand side plenty of yellow shirts back
[3129.56s -> 3134.68s]  looking to keep their discipline Raheem Sterling can't find a way through gives it to Kyle Walker
[3134.68s -> 3139.88s]  back now to Rodri onto David Silva 20 yards out David Silva finds Bernardo Silva his first time
[3139.96s -> 3144.92s]  cross is cut out by the impressive Sam Byron Byron takes his time but eventually clears the
[3144.92s -> 3149.32s]  ball away Norwich have crawling goal Byron Godfrey Amadou and Lewis at the back Tetic McLean and
[3149.32s -> 3153.32s]  Steeperman in midfield Rondier and Campwell playing either side of Pukian attack and a
[3153.32s -> 3157.40s]  poor pass there from Manchester City but Norwich have stolen it and Pukian and Steeperman exchange
[3157.40s -> 3161.32s]  passes and Pukian sent running away into the penalty area in front of the Barclay and he's
[3161.32s -> 3167.56s]  put the ball just wide that was just like the second goal that Norwich got where they pounced
[3167.64s -> 3172.20s]  on it a mistake in the midfield set Pukian away that time he was able to square to Campwell this
[3172.20s -> 3176.68s]  time he was just a little wide tried to roll the ball into the corner of the net but didn't strike
[3176.68s -> 3181.56s]  it with enough conviction and let off the Manchester City. Otamendi and Jones having a bit of a nightmare
[3181.56s -> 3186.36s]  there Steeperman picked it up really really quickly first time Rondier has stolen the ball from Otamendi
[3186.36s -> 3192.04s]  in the penalty area plays it to Pukian this is a great chance this three-one a defensive blunder at
[3192.60s -> 3200.20s]  the back from Manchester City Otamendi was robbed by his fellow Argentinian Rondier and Rondier put that one on a play for
[3200.20s -> 3205.24s]  Timo Pukian and the Premier League's player of the month gobbled it up in front of the Barclay
[3205.24s -> 3209.32s]  and Norwich City well this is getting better and better five minutes into the second half
[3209.32s -> 3214.68s]  it's Norwich City three Manchester City one. Otamendi must be in shock there
[3215.24s -> 3218.92s]  often have you seen already the season before being played from the goalkeeper
[3218.92s -> 3226.28s]  and a key four session inside the area and it's been given away quite simple ball comes across to
[3226.28s -> 3233.40s]  Pukian missed the first opportunity but didn't miss the second. Well there were there was talk
[3233.40s -> 3239.80s]  before this game about that Amric Laporte missing from Manchester City and how their defence might
[3239.80s -> 3245.96s]  miss him and my goodness that was terrible from Manchester City awful Otamendi dallyed on the ball
[3245.96s -> 3250.76s]  Rondier stole it from him squared it to Pukian Pukian had the composer to actually take a touch
[3250.76s -> 3256.92s]  six yards out and then gleefully rifled it into an empty Barclay and net and Norwich City are three
[3256.92s -> 3262.20s]  one up against Manchester City absolutely extraordinary it is it is extraordinary
[3262.20s -> 3265.88s]  because Manchester City started the game very very well especially down this left hand side with
[3265.88s -> 3273.88s]  Bernardo Silva however Norwich have just stolen stolen a goal a gift given to them by Man City
[3274.44s -> 3277.56s]  corner given to Man City at the other end as Aguero is tackled by McClain
[3277.56s -> 3280.76s]  Norwich were protesting they thought it should have been a goal kick corner it is
[3282.04s -> 3287.80s]  what a 40 minutes we've got here now on BBC Radio Norwich League 3-1 against Manchester City
[3287.80s -> 3291.32s]  and they've got a corner to defend here which will be taken by Gundogan on the right hand side
[3291.32s -> 3295.64s]  played into the penalty area now Otamendi's got a looping header to that one and it's going to drop
[3295.64s -> 3302.44s]  wide Otamendi has got some amends to make here because well Rondier burgled him in the penalty area
[3303.00s -> 3307.64s]  and you cannot believe a team that's been champions for the last two years is making
[3307.64s -> 3311.96s]  mistakes like that I was just going to say how much does this team cost to assemble
[3311.96s -> 3319.00s]  how good are these set-up backs keep raving about how great they are that was a gift and it was a
[3319.00s -> 3324.20s]  schoolboy error and Pep Guardiola looked shocked on the bench just sat down looking at his own
[3324.20s -> 3329.96s]  shaft thinking what do I do next well De Bruyne, Jesus and Mahrez are there they might have an idea
[3329.96s -> 3335.88s]  for it 3-1 Norwich City lead and Carrow Road we've just had a rendition of On The Ball City that I'm
[3335.88s -> 3340.36s]  sure you heard by and Jerry Grosta which was as loud as any I've heard at Carrow Road for some time
[3340.36s -> 3345.08s]  and we've had some wonderful atmospheres here over the last 12 months or so but Norwich fans
[3345.88s -> 3351.72s]  they know that what they're seeing here is completely unexpected and it's a joy to behold
[3351.72s -> 3354.76s]  they are beating Manchester City 3-1 in a Premier League game
[3357.32s -> 3362.36s]  and the thing is as good as Manchester City are going forward the way they've defended today
[3362.36s -> 3364.68s]  Norwich have scored three goals from four chances really
[3366.28s -> 3371.00s]  Amadou really giving the ball away to Bernardo Silva Aguero heads it into the box blocked by Godfrey
[3371.00s -> 3375.56s]  comes back to Aguero who tries an ambitious volley and it took an affliction goes over the bar and a
[3375.56s -> 3380.28s]  corner it is but a rare mistake at the back there from Ibrahim Amadou who as a midfielder playing as
[3380.76s -> 3386.52s]  standing centre-back seems like when you go three one up like that it seems to put pressure on you
[3386.52s -> 3392.20s]  as the team winning we've just got to remain calm in these situations make the right decision at the
[3392.20s -> 3398.60s]  right time corner played short to Bernardo Silva back now to Zinchenko 25 yards out Zinchenko gets
[3398.60s -> 3403.08s]  the earliest feet and onto Kyle Walker Walker Pobel that's going to go behind for a goal here
[3403.08s -> 3408.84s]  and Carrow Road cheers that almost like a goal because they know that this is a some position
[3408.84s -> 3412.28s]  Norwich have got themselves in I wonder what Daniel Farker is thinking as he strokes his chin
[3412.28s -> 3416.28s]  over on that far side of the pitch the Norwich City head coach with that black coat on
[3416.28s -> 3419.80s]  then it would give me the Man City line-up so much has happened since half-time Edison in goal
[3419.80s -> 3424.84s]  Walker-Stones, Ottomendis, Zinchenko the defenders, Wadrick Gundeman and David Silva in midfield
[3424.84s -> 3430.20s]  Bernardo Silva now playing on the left Sterling on the right Aguero has scored he's up front for them
[3430.76s -> 3433.16s]  3-1 to Norwich City against Manchester City
[3433.16s -> 3435.16s]  on the right side of the pitch
[3435.16s -> 3439.16s]  Jamal Lewis plays the ball forward takes a deflection that goes out of play
[3439.16s -> 3443.16s]  and well in fact it hasn't taken a deflection it's gone Manchester City's way
[3445.16s -> 3453.16s]  here's John Stones for City who actually could easily have been penalised for a ham ball in the penalty area in the first half let's not forget that
[3453.16s -> 3455.16s]  Zinchenko for Man City
[3455.16s -> 3458.16s]  onto David Silva in his last season with Man City
[3458.16s -> 3464.16s]  forward he comes Bernardo Silva on the left cuts it back now to Aguero has come out to the left wing to get involved onto Zinchenko
[3464.16s -> 3468.16s]  could be staring in his first ever Premier League defeat today here's Aguero on the edge of the box
[3468.16s -> 3473.16s]  oh Buendia makes a great challenge there and Cantwell can't quite clear the ball away
[3473.16s -> 3477.16s]  Steeperman can he puts it up towards the halfway line and Puky's up again here
[3477.16s -> 3483.16s]  Puky battles with Zinchenko holds him off nicely there does Timur Puky and then back it goes to Byron
[3483.16s -> 3488.16s]  who plays it in field to Tetti and Tetti sort of hips the ball through towards Steeperman who can't get there
[3488.16s -> 3492.16s]  gathered by John Stones Norwich City 3 Manchester City 1
[3492.16s -> 3497.16s]  I'm almost giving out the score a bit more often this evening just to convince myself that this is really happening
[3497.16s -> 3502.16s]  here's Walker on the right hand side Sterling in front of him now Sterling sets off
[3502.16s -> 3506.16s]  cutting in dangerously gives the ball to Gundogan Gundogan's got it to David Silva
[3506.16s -> 3510.16s]  onto Aguero who goes into the penalty area and gets tackled by a sliding and a committed Ben Godfrey
[3510.16s -> 3516.16s]  and it's hacked away by Cantwell and Norwich City have still got a full 35 minutes of this game to get through
[3516.16s -> 3519.16s]  but they lead 3-1 and they are going to give this everything
[3519.16s -> 3526.16s]  Zinchenko on halfway Byron this time the challenge there he's got to be careful
[3526.16s -> 3531.16s]  Bernardo Silva's crossed from the left it's hit Amadou it might fall in the penalty area for Sterling with the header
[3531.16s -> 3535.16s]  it's gathered by Tim Krall and there was a foul there by Byron in that move
[3535.16s -> 3538.16s]  there's the referee played advantage Byron is on a yellow card
[3538.16s -> 3542.16s]  and he's going to come under fierce pressure for the rest of this game you know that
[3542.16s -> 3544.16s]  yeah as all the players are
[3544.16s -> 3549.16s]  but now Man City have stepped the game up Chris you can see that they're going faster with the ball
[3549.16s -> 3553.16s]  they're moving it quicker they're driving down this left hand side in particular that's a danger
[3553.16s -> 3559.16s]  but Norwich have got to stay calm and stay composed and do what they'd normally do when they defend the ball
[3559.16s -> 3562.16s]  Cantwell now plays the ball forward Cookie setting off again here
[3562.16s -> 3565.16s]  it doesn't go up and the ball has gone through to the penalty area for Edison anyway
[3565.16s -> 3568.16s]  I mean this is the thing Man City are going to pile the pressure on
[3568.16s -> 3572.16s]  but the way this game has gone Norwich have pinched three goals on the break really haven't they
[3572.16s -> 3576.16s]  they haven't had many chances and you feel that they may get more
[3576.16s -> 3580.16s]  here's Zinchenko on the left to Bernardo Silva oh lovely takes the ball away from Buendía
[3580.16s -> 3583.16s]  who's had a really good game today Buendía already
[3583.16s -> 3589.16s]  onto Zinchenko now on the left hand side David Silva gathers plays it back to Zinchenko into the area helped on
[3589.16s -> 3593.16s]  then to David Silva who will cross fiercely from the left hand side good header from Byron
[3593.16s -> 3597.16s]  Cantwell just about gets enough on the ball to smuggle it away from the penalty area
[3597.16s -> 3599.16s]  De Bruyne I think is about to come on
[3599.16s -> 3602.16s]  yeah we expect these subs to come on now
[3602.16s -> 3607.16s]  Pep Guardiola is not going to be happy with this the way the performance is going at the moment for Man City
[3607.16s -> 3611.16s]  the game continues those Zinchenko 30 yards out gets the ball back from Gundogan
[3611.16s -> 3616.16s]  and now it goes towards John Stones forward will come Stones looking for Sterling on the right
[3616.16s -> 3621.16s]  away from Sterling and can't control and he's gone out for a throw in Man City have got a game at Shakhtar Deneck
[3621.16s -> 3626.16s]  in the Champions League on Wednesday they probably would have preferred to have given players like De Bruyne
[3626.16s -> 3630.16s]  a little bit more time off tonight but they're going to have to bring him on because
[3630.16s -> 3637.16s]  Gundogan is being replaced here by Kevin De Bruyne who is quite a player to be able to bring on in any circumstances
[3637.16s -> 3644.16s]  just changes things for Norwich again and they're also taking off David Silva to bring on Gabriel Jesus
[3644.16s -> 3651.16s]  so Gundogan going off, David Silva going off and on will come De Bruyne and Jesus
[3651.16s -> 3654.16s]  that's quite a combination coming onto the pitch now
[3654.16s -> 3658.16s]  yeah and let's see if it does make a difference but at the moment these really expensive Man City players
[3658.16s -> 3664.16s]  have no effect on the Norwich side who are compact they stay close together they're working as a team
[3664.16s -> 3669.16s]  they're not panicking at the moment and they really really deserve to be this 3-1-0
[3670.16s -> 3675.16s]  De Bruyne is on, a forward teammate of Tim Closer back in his Wolfsburg days
[3675.16s -> 3680.16s]  I'm sure Closer will be really disappointed he hasn't got the chance to go toe to toe with him on the pitch today
[3680.16s -> 3685.16s]  but he'll be so proud watching on as his teammates have taken a 3-1 lead against Manchester City
[3685.16s -> 3689.16s]  but here's Sinchenko straight away looking for Rodri away from Teti
[3689.16s -> 3693.16s]  Rodri up to the edge of the penalty area here plays it there to Aguero who gets the ball out of his feet
[3693.16s -> 3698.16s]  and will get the shot in eventually and it's charged out by Buendia and behind for a Manchester City corner
[3698.16s -> 3703.16s]  it was charged down by three or four yellow shirts then no opportunity to get a shot on target
[3703.16s -> 3708.16s]  well done Norwich again and this is what I'm saying stay compact bring your teammate close to you
[3708.16s -> 3711.16s]  don't let any gaps appear between you and the strikers
[3711.16s -> 3715.16s]  and they've now got De Bruyne on the set pieces which is a different threat altogether
[3715.16s -> 3719.16s]  the Belgian gets ready with this corner from the left hand side for Manchester City
[3719.16s -> 3724.16s]  plays it into the Norwich area now good delivery and oh my goodness Otamendi was a whisker away from getting on the end of it
[3724.16s -> 3728.16s]  but Stieperman did enough he got his head to it and has guided that one out of play
[3728.16s -> 3734.16s]  and Stieperman is the first to be clapping and G and his teammates up to stay strong and stay composed
[3734.16s -> 3739.16s]  it was a terrific delivery it was only a corner but you can see the class in De Bruyne and the way he's set pieces on
[3739.16s -> 3743.16s]  Manchester City have won all of their last nine away games in the Premier League
[3743.16s -> 3746.16s]  and here they are 3-1 down to Norwich with almost an hour played
[3746.16s -> 3749.16s]  De Bruyne has gone the width of the pitch and will take this corner from the right this time
[3749.16s -> 3751.16s]  whipped in dangerously headed away by McClay
[3751.16s -> 3755.16s]  Pukic can't complete the clearance though and Bernardo's silver shot is then blocked
[3755.16s -> 3759.16s]  and Norwich get it a little bit further away from goal this time
[3759.16s -> 3763.16s]  and McClay had a dress rehearsal on Monday night he was in the Scotland team beating 4-0 by Belgium
[3763.16s -> 3767.16s]  I think De Bruyne was involved in all four goals that Belgium scored
[3767.16s -> 3771.16s]  Sterling breaks into the penalty area here gets beyond Krul but can't quite work it goalwards
[3771.16s -> 3775.16s]  I think Krul might have just got a touch on that and behind it goes for a corner
[3775.16s -> 3780.16s]  Norwich you can just sense Norwich are just trying to get a handle on what Manchester City have done with their system here
[3780.16s -> 3782.16s]  they're just reorganising a little bit aren't they
[3782.16s -> 3786.16s]  It's the brilliance of De Bruyne he's put a 30-yard diagonal ball into the box past Norwich there
[3786.16s -> 3789.16s]  another corner Norwich lead 3-1 but they're defending a corner
[3789.16s -> 3791.16s]  De Bruyne delivers curling towards the end of the 6-yard box
[3791.16s -> 3792.16s]  Steekman heads it away again
[3792.16s -> 3797.16s]  Pulsar Zinchenko on now for Bernardo's silver who worked it to the right-hand side
[3797.16s -> 3802.16s]  De Bruyne has driven cross comes off a Norwich player and then Ben Godfrey has worked that one away so firmly
[3802.16s -> 3806.16s]  It's actually struck the roof of the River End stand on its way behind for a corner
[3806.16s -> 3810.16s]  They are defending manfully here in Norwich City but they've got plenty more of it to get through
[3812.16s -> 3816.16s]  Corner De Bruyne again from the right-hand side
[3817.16s -> 3823.16s]  Kehl towards the edge of the penalty area this time it's a poor one and Amadou has run outside the penalty area to head it away
[3823.16s -> 3828.16s]  and then Kyle Walker gives Ederson a difficult back pass but Ederson the goalkeeper is standing 40 yards from goal
[3828.16s -> 3832.16s]  and is able to bring it under control and release Bernardo's silver
[3832.16s -> 3835.16s]  Bernardo's silver now to that right-hand side and it is De Bruyne
[3835.16s -> 3838.16s]  De Bruyne already putting a ball into the penalty area Godfrey cuts it out
[3838.16s -> 3841.16s]  Bernardo's silver gets the shot in it's blocked
[3841.16s -> 3845.16s]  It's headed back towards the penalty area Byron emerges to head the ball away
[3845.16s -> 3848.16s]  Here's Rodri from Manchester City wide to the right and De Bruyne
[3848.16s -> 3854.16s]  De Bruyne calls in another ball that Godfrey belly flops and throws himself to hit the ball away once more
[3854.16s -> 3857.16s]  Jamal Lewis battling with De Bruyne it's out of play throw in
[3857.16s -> 3861.16s]  Man City get on with it they're chasing the game they're 3-1 down at Carrow Road
[3861.16s -> 3868.16s]  Here's Zinchenko 35 yards plus out back to Ottomendi and now John Stones
[3868.16s -> 3871.16s]  Stones will play the ball on to Kyle Walker
[3871.16s -> 3875.16s]  Walker hits it an ambitious diagonal here over the head of Bernardo's silver
[3875.16s -> 3879.16s]  Another play for a throw in and Norwich City withstand the spell of Manchester City pressure
[3879.16s -> 3883.16s]  and there'll be plenty more of those but how hard have Norwich worked?
[3883.16s -> 3884.16s]  They're putting everything on the line here
[3884.16s -> 3888.16s]  They're working so hard now's the time to kill the game off kill the pace of the game off
[3888.16s -> 3891.16s]  Slow the tempo down take your time on throw ins
[3891.16s -> 3894.16s]  Set pieces, goal kicks, take your time
[3899.16s -> 3902.16s]  Ottomendi launching one forward for Manchester City, Norwich lead 3-1
[3902.16s -> 3905.16s]  Steakman gets the better of Rodri seems to get a foot on the ball
[3905.16s -> 3910.16s]  but the referee says free kick they've taken it quickly they've taken it quickly Manchester City
[3910.16s -> 3915.16s]  and the referee was still has a couple of Norwich players in his face so tells him to go back and take it again
[3915.16s -> 3919.16s]  Norwich City 3, Manchester City 1 at Carrow Road, McLean, Kempwell and Pukki
[3919.16s -> 3924.16s]  on what could be a famous night for Norwich City supporters still half an hour to play
[3924.16s -> 3929.16s]  De Bruyne stands now with his hands on his hips, number 17 on his back
[3929.16s -> 3933.16s]  Wonderful player had such an injury hit season last year
[3933.16s -> 3937.16s]  has come back this season and has been like a new signing for Manchester City
[3937.16s -> 3939.16s]  He's had a really good start to the season
[3939.16s -> 3944.16s]  Guardiola has had to put him on to try and get his team back into the game
[3944.16s -> 3948.16s]  De Bruyne's free kick, decent delivery and it nearly bounced all the way through
[3948.16s -> 3952.16s]  Krul saw it late but catches it and Tim Krul rolls to the floor there
[3952.16s -> 3955.16s]  Delightful really with the ball in his hands
[3955.16s -> 3961.16s]  Talk about quality already that's five really effective balls that De Bruyne has whipped into the penalty box
[3961.16s -> 3963.16s]  including the corners, including that free kick
[3963.16s -> 3965.16s]  Well done Krul, he kept his eye on that
[3965.16s -> 3969.16s]  anticipating a little touch off one of the strikers, never came
[3969.16s -> 3974.16s]  followed the ball down, gathered it in his arms and we can take our time again and try and kill the game off again
[3974.16s -> 3977.16s]  It's gone back to Godfrey in the Norwich left back position
[3977.16s -> 3981.16s]  Talk about a dilemma that Daniel Falker might have in a moment
[3981.16s -> 3984.16s]  as Manchester City launch a high ball forward from Stones there
[3984.16s -> 3986.16s]  Godfrey slightly misjudging the bounce against Aguero
[3986.16s -> 3988.16s]  but recovers and heads it back to Tim Krul
[3988.16s -> 3991.16s]  Now Daniel Falker has got Grant Hanley on the bench today
[3991.16s -> 3995.16s]  He's a recognised defender, who he said he thought he could get 20 minutes half an hour out of if he needed him
[3995.16s -> 3999.16s]  But if you bring him on, and try and shore it up a little bit
[3999.16s -> 4002.16s]  you almost disrupt what's gone so well don't you up to now
[4002.16s -> 4005.16s]  No I agree, I agree I think we should just take it as it is at the moment
[4005.16s -> 4009.16s]  Norwich though I'm sure the legs will get tired, they've done so much running
[4009.16s -> 4013.16s]  It's a foul by McLean on Roderick but the referee will allow play to continue
[4013.16s -> 4016.16s]  because Manchester City have good possession with Raheem Sterling on the right wing
[4016.16s -> 4020.16s]  Raheem Sterling now takes on Jamal Lewis who makes a good challenge
[4020.16s -> 4023.16s]  Great well-timed challenge from the Norwich left back and it's a corner
[4023.16s -> 4026.16s]  We're seeing a real series of these corners now
[4026.16s -> 4029.16s]  and Kenny McLean has got a yellow card to go with the goal
[4029.16s -> 4032.16s]  but he got it in the first half and I don't think he can have too many complaints about that
[4032.16s -> 4036.16s]  How long Roderick is the sort of challenge that you normally see yellow cards given for
[4037.16s -> 4038.16s]  Another corner
[4038.16s -> 4040.16s]  There's a willingness there isn't there
[4040.16s -> 4044.16s]  These midfield players and Norwich today have been brilliant the way they've closed and chased and shielded the ball
[4045.16s -> 4047.16s]  Corner number 10 for Manchester City
[4047.16s -> 4050.16s]  De Bruyne to take on the right hand side delivered towards the penalty spot
[4050.16s -> 4053.16s]  Godfrey powers the header away 3-1 Norwich lead
[4053.16s -> 4055.16s]  They're under pressure here, serious pressure
[4055.16s -> 4058.16s]  Zinchenko plays the ball to Bernardo Silva
[4058.16s -> 4062.16s]  Bernardo Silva the Portuguese player rolls it to the right hand side and De Bruyne who delivers
[4062.16s -> 4066.16s]  Gabriel Jesus jumps, Byron gets the better of him headed away by Canva
[4067.16s -> 4070.16s]  Back it comes to Zinchenko on the left hand side
[4071.16s -> 4074.16s]  And it's Sterling tied to the touchline on the left wing
[4074.16s -> 4078.16s]  It's a Zinchenko who lifts the ball into the area and Byron just stands
[4078.16s -> 4080.16s]  Firm footed and heads the ball away
[4080.16s -> 4084.16s]  And now Steakman with a chance to just bring the ball forward for the first time in a while
[4084.16s -> 4086.16s]  And they're going to throw it to Norwich City
[4087.16s -> 4090.16s]  They're going to make a change, Manchester City, I think Zinchenko's got to come off
[4090.16s -> 4092.16s]  He's had a real shocker today
[4092.16s -> 4096.16s]  Including the elaborate dive profile that never really was in the first half
[4096.16s -> 4098.16s]  Crowd are always having a go at him
[4099.16s -> 4102.16s]  Rodney has just been dispossessed on halfway by Bernardo Silva who comes sprinting forward
[4102.16s -> 4105.16s]  Amadou with a good touch to get the ball away from Aguero and it's a throw in
[4105.16s -> 4108.16s]  He's got to Joe Cancello on the bench
[4108.16s -> 4111.16s]  The Portuguese left back if he wants to take Zinchenko off
[4111.16s -> 4114.16s]  But he can only make one more change, Pep Guardiola
[4114.16s -> 4118.16s]  This team are 3-1 down at Carreirova, still 25 minutes to go
[4118.16s -> 4124.16s]  Ottomendi finds stones, played again to Ottomendi who was badly at fault for Norwich's third goal
[4125.16s -> 4128.16s]  Tackled by Buendia and he put it on the plate for Pukki
[4129.16s -> 4131.16s]  And that's why Norwich lead 3-1
[4131.16s -> 4134.16s]  Here's Kyle Walker, gives the ball to Ottomendi
[4134.16s -> 4139.16s]  Ottomendi drives a firm pass along the ground to Bernardo Silva on the left-hand side
[4139.16s -> 4142.16s]  As Manchester City attack the river end, going right to left
[4142.16s -> 4145.16s]  The sun just dropping down behind that river end stand now
[4145.16s -> 4148.16s]  Walker puts the ball towards the edge of the penalty area
[4148.16s -> 4150.16s]  The Norwich fans are going through every kick with their team here
[4151.16s -> 4154.16s]  Here's Kyle Walker, onto Roderick, Man City come again
[4154.16s -> 4157.16s]  De Bruyne on the right wing, whips another dangerous ball in and there's Amadou
[4157.16s -> 4159.16s]  All action, heading the ball away
[4159.16s -> 4162.16s]  They're ending up on the floor having done so
[4162.16s -> 4165.16s]  But they just made sure Aguero couldn't get on the end of it
[4165.16s -> 4167.16s]  Now Kyle Walker looks again for the run over
[4167.16s -> 4170.16s]  De Bruyne who's got space and brings it into the Norwich penalty area from the right-hand side
[4170.16s -> 4172.16s]  Just got it stuck under his feet there for a moment now
[4172.16s -> 4174.16s]  And the ball's run behind for a goal kick
[4174.16s -> 4176.16s]  A rare mistake from Kevin De Bruyne
[4176.16s -> 4181.16s]  Well that was, appeared the worst there but Lewis stood his ground
[4181.16s -> 4185.16s]  De Bruyne actually fell over on the ball in the end but he's shown his class
[4185.16s -> 4188.16s]  But we're capable and we're coping with this pressure very well Chris
[4188.16s -> 4191.16s]  Everybody is doing their job incredibly well
